1	1.48	9.82	14.49	10.89	5.67	3.84	3.14	1.15	0.71	0.32	0.16	0.12	0.15
1	27.69	5.03	10	11.24	5.75	2.84	1.58	1.19	0.74	0.56	0.22	0.11	0.14
1	1.8	6.95	2.11	4.15	2.03	1.03	0.53	0.26	0.24	0.08	0.04	0.01	0.04
1	0	1.91	4.035	1.1	2.155	0.575	0.215	0.085	0.06	0.075	0.02	0.02	0.02
1	1.63	1.46	4.31	6.1	1.73	1.62	0.5	0.08	0.04	0.03	0.02	0.01	0.01
1	0.31	1.16	1.67	13.08	19.65	4.4	5.75	2.19	0.25	0.2	0.01	0.07	0.03
1	1.08	3.67	3.62	1.32	2.69	2.91	0.54	0.46	0.09	0.09	0.02	0	0
1	1.68	2.44	1.01	0.46	0.25	0.26	0.21	0.12	0.04	0.01	0	0	0
1	1.28	6.28	7.4	4.91	3.53	1.73	2.19	2.43	0.38	0.26	0.06	0.03	0
1	3.05	2.52	2.26	2.41	2.12	1.54	0.39	0.68	0.52	0.07	0.02	0.02	0.01
1	3.84	6.66	3.52	2.24	1.75	1.11	0.8	0.31	0.28	0.46	0.11	0	0.01
1	2.88	11.44	10.58	3.71	1.74	1.08	0.66	0.6	0.32	0.43	0.8	0.1	0.11
1	1.53	3.72	7.08	4.95	2.58	1.73	0.85	0.45	0.31	0.07	0.11	0.16	0.01
1	2.62	2.24	3.67	5.88	3.51	1.34	0.63	0.28	0.16	0.17	0.04	0.09	0.02
1	2.24	2.5	1.85	1.93	3.49	3.61	1.08	0.68	0.57	0.67	0.13	0.09	0.08
1	1.63	7.32	7.27	3.49	2.08	1.52	1.2	0.41	0.09	0.15	0.06	0.03	0.24
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	2.34	5.33	3.26	2.11	1.14	0.76	0.35	0.56	0.37	0.12	0.1	0.07	0.06
1	4.09	4.3	3.27	1.99	1.22	0.5	0.34	0.12	0.14	0.08	0.04	0.02	0.02
1	2.47	8.64	5.81	4.91	2.65	1.53	0.84	0.18	0.15	0.18	0.32	0.12	0.04
1	2.76	7.75	13.95	5.87	3.53	1.27	0.25	0.08	0.03	0.03	0.07	0.01	0
1	4.63	6.37	2.56	5.46	2.04	1.42	0.49	0.09	0.08	0	0.02	0.01	0.01
1	3.99	11.21	6.37	3.34	3.39	1.76	0.94	0.16	0.25	0.01	0.04	0	0.03
1	19.94	12.11	16.14	5.83	4.04	2.72	2.06	0.48	0.24	0.06	0.01	0	0.01
1	5.21	11.03	4.54	2.23	1.11	0.41	0.83	0.42	0.06	0	0.01	0	0.01
1	4.9	8.47	10.97	2.87	1.17	0.92	0.31	0.43	0.06	0.01	0	0	0
1	2.58	5.98	4.62	4.71	2	0.69	0.22	0.12	0.14	0.01	0	0	0
